HMY,ITYPE,HPOINTER,DTDATE,DSQFT0,DSQFT1,DSQFT2,DSQFT3,DSQFT4,DSQFT5,DSQFT6,DSQFT7,DSQFT8,DSQFT9,DSQFT10,DSQFT11,DSQFT12,DSQFT13,DSQFT14,DSQFT15,sNotes,TDtDate,hUserCreatedBy,dtCreated,hUserModifiedBy,dtLastModified,hForeignDb,sExtReference,hCopyFrom,tRowVersion
216,480,19,00:00.0,4276,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,108,0x00000000012D314D
217,480,19,00:00.0,5171,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109,109,0x00000000012D314E
218,4,592,00:00.0,4335,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x00000000012D3193
219,4,593,00:00.0,4182,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0x00000000012D3194
220,4,593,00:00.0,3325,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits,NULL,NULL,NULL,NULL,NULL,NULL,3,3,0x00000000012D3195
221,4,593,00:00.0,3330,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Glass New lease expansion,NULL,NULL,NULL,NULL,NULL,NULL,4,4,0x00000000012D3196
222,4,594,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits lease,NULL,NULL,NULL,NULL,NULL,NULL,5,5,0x00000000012D3197
223,4,595,00:00.0,860,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,6,6,0x00000000012D3198
224,4,596,00:00.0,6949,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,7,7,0x00000000012D3199
225,4,596,00:00.0,6689,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0x00000000012D319A
226,4,597,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,9,9,0x00000000012D319B
227,4,597,00:00.0,874,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,10,10,0x00000000012D319C
228,4,597,00:00.0,1769,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,11,11,0x00000000012D319D
229,4,598,00:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,12,12,0x00000000012D319E
230,4,599,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,13,13,0x00000000012D319F
231,4,600,00:00.0,3805,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,14,14,0x00000000012D31A0
232,4,601,00:00.0,3864,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,15,15,0x00000000012D31A1
233,4,602,00:00.0,4189,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,16,16,0x00000000012D31A2
234,4,602,00:00.0,3277,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberta Stone new lease,NULL,NULL,NULL,NULL,NULL,NULL,17,17,0x00000000012D31A3
235,4,603,00:00.0,818,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per J. Kwong request 7/20/21,NULL,NULL,NULL,NULL,NULL,NULL,18,18,0x00000000012D31A4
236,4,604,00:00.0,8472,8472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,19,19,0x00000000012D31A5
237,4,605,00:00.0,4227,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,20,20,0x00000000012D31A6
238,4,605,00:00.0,3388,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J. Kwong request 07/20/21,NULL,NULL,NULL,NULL,NULL,NULL,21,21,0x00000000012D31A7
239,4,606,00:00.0,878,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,22,22,0x00000000012D31A8
240,4,607,00:00.0,3338,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,23,23,0x00000000012D31A9
241,4,608,00:00.0,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,24,24,0x00000000012D31AA
242,4,608,00:00.0,846,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prairie Western new lease,NULL,NULL,NULL,NULL,NULL,NULL,25,25,0x00000000012D31AB
249,480,20,00:00.0,47645,47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101,101,0x0000000001319BDA
250,480,20,00:00.0,46788,46788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102,102,0x0000000001319BDB
251,480,20,00:00.0,46533,46533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,103,0x0000000001319BDC
252,480,20,00:00.0,45694,45694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,104,0x0000000001319BDD
253,480,20,00:00.0,44782,44782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,105,0x0000000001319BDE
254,480,21,00:00.0,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,106,0x0000000001319BDF
255,480,21,00:00.0,3458,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,107,0x0000000001319BE0
256,480,21,00:00.0,4276,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,108,0x0000000001319BE1
257,480,21,00:00.0,5171,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109,109,0x0000000001319BE2
258,4,609,00:00.0,4335,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000001319C28
259,4,610,00:00.0,4182,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0x0000000001319C29
260,4,610,00:00.0,3325,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits,NULL,NULL,NULL,NULL,NULL,NULL,3,3,0x0000000001319C2A
261,4,610,00:00.0,3330,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Glass New lease expansion,NULL,NULL,NULL,NULL,NULL,NULL,4,4,0x0000000001319C2B
262,4,611,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits lease,NULL,NULL,NULL,NULL,NULL,NULL,5,5,0x0000000001319C2C
263,4,612,00:00.0,860,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,6,6,0x0000000001319C2D
264,4,613,00:00.0,6949,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,7,7,0x0000000001319C2E
265,4,613,00:00.0,6689,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0x0000000001319C2F
266,4,614,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,9,9,0x0000000001319C30
267,4,614,00:00.0,874,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,10,10,0x0000000001319C31
268,4,614,00:00.0,1769,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,11,11,0x0000000001319C32
269,4,615,00:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,12,12,0x0000000001319C33
270,4,616,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,13,13,0x0000000001319C34
271,4,617,00:00.0,3805,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,14,14,0x0000000001319C35
272,4,618,00:00.0,3864,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,15,15,0x0000000001319C36
273,4,619,00:00.0,4189,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,16,16,0x0000000001319C37
274,4,619,00:00.0,3277,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberta Stone new lease,NULL,NULL,NULL,NULL,NULL,NULL,17,17,0x0000000001319C38
275,4,620,00:00.0,818,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per J. Kwong request 7/20/21,NULL,NULL,NULL,NULL,NULL,NULL,18,18,0x0000000001319C39
276,4,621,00:00.0,8472,8472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,19,19,0x0000000001319C3A
277,4,622,00:00.0,4227,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,20,20,0x0000000001319C3B
278,4,622,00:00.0,3388,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J. Kwong request 07/20/21,NULL,NULL,NULL,NULL,NULL,NULL,21,21,0x0000000001319C3C
279,4,623,00:00.0,878,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,22,22,0x0000000001319C3D
280,4,624,00:00.0,3338,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,23,23,0x0000000001319C3E
281,4,625,00:00.0,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,24,24,0x0000000001319C3F
282,4,625,00:00.0,846,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prairie Western new lease,NULL,NULL,NULL,NULL,NULL,NULL,25,25,0x0000000001319C40
298,4,626,00:00.0,4335,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x000000000136C48E
299,4,627,00:00.0,4182,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0x000000000136C48F
300,4,627,00:00.0,3325,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits,NULL,NULL,NULL,NULL,NULL,NULL,3,3,0x000000000136C490
301,4,627,00:00.0,3330,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Glass New lease expansion,NULL,NULL,NULL,NULL,NULL,NULL,4,4,0x000000000136C491
302,4,628,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits lease,NULL,NULL,NULL,NULL,NULL,NULL,5,5,0x000000000136C492
303,4,629,00:00.0,860,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,6,6,0x000000000136C493
304,4,630,00:00.0,6949,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,7,7,0x000000000136C494
305,4,630,00:00.0,6689,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0x000000000136C495
306,4,631,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,9,9,0x000000000136C496
307,4,631,00:00.0,874,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,10,10,0x000000000136C497
308,4,631,00:00.0,1769,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,11,11,0x000000000136C498
309,4,632,00:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,12,12,0x000000000136C499
310,4,633,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,13,13,0x000000000136C49A
311,4,634,00:00.0,3805,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,14,14,0x000000000136C49B
312,4,635,00:00.0,3864,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,15,15,0x000000000136C49C
313,4,636,00:00.0,4189,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,16,16,0x000000000136C49D
314,4,636,00:00.0,3277,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberta Stone new lease,NULL,NULL,NULL,NULL,NULL,NULL,17,17,0x000000000136C49E
315,4,637,00:00.0,818,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per J. Kwong request 7/20/21,NULL,NULL,NULL,NULL,NULL,NULL,18,18,0x000000000136C49F
316,4,638,00:00.0,8472,8472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,19,19,0x000000000136C4A0
317,4,639,00:00.0,4227,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,20,20,0x000000000136C4A1
318,4,639,00:00.0,3388,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J. Kwong request 07/20/21,NULL,NULL,NULL,NULL,NULL,NULL,21,21,0x000000000136C4A2
319,4,640,00:00.0,878,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,22,22,0x000000000136C4A3
320,4,641,00:00.0,3338,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,23,23,0x000000000136C4A4
321,4,642,00:00.0,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,24,24,0x000000000136C4A5
322,4,642,00:00.0,846,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prairie Western new lease,NULL,NULL,NULL,NULL,NULL,NULL,25,25,0x000000000136C4A6
329,4,626,00:00.0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.6,0,57:51.6,NULL,NULL,NULL,0x000000000136C6AF
330,480,22,00:00.0,47645,47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.7,0,57:51.7,NULL,NULL,NULL,0x000000000136C6B1
331,480,22,00:00.0,46788,46788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.7,0,57:51.7,NULL,NULL,NULL,0x000000000136C6B3
332,480,22,00:00.0,46533,46533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.7,0,57:51.7,NULL,NULL,NULL,0x000000000136C6B5
333,480,22,00:00.0,45694,45694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.8,0,57:51.8,NULL,NULL,NULL,0x000000000136C6B7
334,480,22,00:00.0,44782,44782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.8,0,57:51.8,NULL,NULL,NULL,0x000000000136C6B9
335,480,22,00:00.0,44447,40447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.8,0,57:51.8,NULL,NULL,NULL,0x000000000136C6BB
336,480,23,00:00.0,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.9,0,57:51.9,NULL,NULL,NULL,0x000000000136C6BD
337,480,23,00:00.0,3458,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.9,0,57:51.9,NULL,NULL,NULL,0x000000000136C6BF
338,480,23,00:00.0,4276,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.9,0,57:51.9,NULL,NULL,NULL,0x000000000136C6C1
339,480,23,00:00.0,5171,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,57:51.9,0,57:51.9,NULL,NULL,NULL,0x000000000136C6C3
356,4,643,00:00.0,4335,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x000000000136C871
357,4,644,00:00.0,4182,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,2,2,0x000000000136C872
358,4,644,00:00.0,3325,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits,NULL,NULL,NULL,NULL,NULL,NULL,3,3,0x000000000136C873
359,4,644,00:00.0,3330,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Glass New lease expansion,NULL,NULL,NULL,NULL,NULL,NULL,4,4,0x000000000136C874
360,4,645,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Demise for Kids w/o Limits lease,NULL,NULL,NULL,NULL,NULL,NULL,5,5,0x000000000136C875
361,4,646,00:00.0,860,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,6,6,0x000000000136C876
362,4,647,00:00.0,6949,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,7,7,0x000000000136C877
363,4,647,00:00.0,6689,6689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,8,8,0x000000000136C878
364,4,648,00:00.0,857,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,9,9,0x000000000136C879
365,4,648,00:00.0,874,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,10,10,0x000000000136C87A
366,4,648,00:00.0,1769,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,11,11,0x000000000136C87B
367,4,649,00:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,12,12,0x000000000136C87C
368,4,650,00:00.0,4284,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,13,13,0x000000000136C87D
369,4,651,00:00.0,3805,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,14,14,0x000000000136C87E
370,4,652,00:00.0,3864,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,15,15,0x000000000136C87F
371,4,653,00:00.0,4189,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,16,16,0x000000000136C880
372,4,653,00:00.0,3277,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberta Stone new lease,NULL,NULL,NULL,NULL,NULL,NULL,17,17,0x000000000136C881
373,4,654,00:00.0,818,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per J. Kwong request 7/20/21,NULL,NULL,NULL,NULL,NULL,NULL,18,18,0x000000000136C882
374,4,655,00:00.0,8472,8472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,19,19,0x000000000136C883
375,4,656,00:00.0,4227,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,20,20,0x000000000136C884
376,4,656,00:00.0,3388,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J. Kwong request 07/20/21,NULL,NULL,NULL,NULL,NULL,NULL,21,21,0x000000000136C885
377,4,657,00:00.0,878,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,22,22,0x000000000136C886
378,4,658,00:00.0,3338,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,23,23,0x000000000136C887
379,4,659,00:00.0,863,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,24,24,0x000000000136C888
380,4,659,00:00.0,846,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prairie Western new lease,NULL,NULL,NULL,NULL,NULL,NULL,25,25,0x000000000136C889
387,4,643,00:00.0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,02:03.1,0,02:03.1,NULL,NULL,NULL,0x000000000136CA90
405,480,26,00:00.0,47645,47645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101,101,0x000000000151F801
406,480,26,00:00.0,46788,46788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102,102,0x000000000151F802
407,480,26,00:00.0,46533,46533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,103,0x000000000151F803
408,480,26,00:00.0,45694,45694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,104,0x000000000151F804
409,480,26,00:00.0,44782,44782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,105,0x000000000151F805
410,480,27,00:00.0,2580,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,106,106,0x000000000151F806
411,480,27,00:00.0,3458,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,107,0x000000000151F807
412,480,27,00:00.0,4276,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,108,0x000000000151F808
413,480,27,00:00.0,5171,5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,109,109,0x000000000151F809
445,480,28,00:00.0,58149,58149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116,116,0x000000000151FAAB
446,480,28,00:00.0,57204,57204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117,117,0x000000000151FAAC
447,480,29,00:00.0,1756,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,118,0x000000000151FAAD
448,4,677,00:00.0,17001,17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,26,26,0x000000000151FAD1
449,4,678,00:00.0,20748,20748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,27,27,0x000000000151FAD2
450,4,679,00:00.0,920,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,28,28,0x000000000151FAD3
451,4,680,00:00.0,9835,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,29,29,0x000000000151FAD4
452,4,680,00:00.0,8890,8890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Per Hopewell request 07/28/21,NULL,NULL,NULL,NULL,NULL,NULL,30,30,0x000000000151FAD5
453,4,681,00:00.0,836,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,31,31,0x000000000151FAD6
454,4,682,00:00.0,10565,10565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,32,32,0x000000000151FAD7
457,480,30,00:00.0,50562,50562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125,125,0x000000000151FBFA
458,480,30,00:00.0,50596,50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126,126,0x000000000151FBFB
459,4,683,00:00.0,9840,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,37,37,0x000000000151FC28
460,4,684,00:00.0,8757,8757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,38,38,0x000000000151FC29
461,4,684,00:00.0,8791,8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,39,39,0x000000000151FC2A
462,4,685,00:00.0,3729,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,40,40,0x000000000151FC2B
463,4,686,00:00.0,3580,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,41,41,0x000000000151FC2C
464,4,687,00:00.0,6341,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,42,42,0x000000000151FC2D
465,4,688,00:00.0,6372,6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,43,43,0x000000000151FC2E
466,4,689,00:00.0,6408,6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,44,44,0x000000000151FC2F
467,4,690,00:00.0,5535,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,45,45,0x000000000151FC30
470,480,31,00:00.0,38482,38482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,129,129,0x000000000151FE01
471,480,31,00:00.0,38501,38501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Updated unit 4744 by 19sf per area certificate,NULL,NULL,NULL,NULL,NULL,NULL,150,150,0x000000000151FE02
472,4,691,00:00.0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,46,46,0x000000000151FE3E
